naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4
334111,2003,66.3,4873.4,15.9,30.6,769.4,45892.7,26275,19550.6,1075.8,1731.6,50.6,12714.5,7793.5,4921.1,0.165999994,0.504999995,0.828000009,1.06099999,0.130999997,3.602999926,0.130999997,3.601999998
334112,2003,20,1319.6,9.4,19.7,344.4,8443.3,4775.2,3565,442.2,1004.1,66.9,8005.2,6210.6,1794.6,0.44600001,0.504000008,0.773000002,1.059999943,0.048,1.037999988,0.046999998,1.037999988
334113,2003,2,93.9,0.9,1.7,28.1,350.7,151.2,188,13,23.6,3.5,704.1,426.7,277.4,0.754999995,0.740999997,0.740999997,1.062999964,-0.048,0.813000023,-0.048999999,0.81400001
334119,2003,54.7,3144.2,16.8,31.6,682.3,14385.9,7528.9,7006.5,361.7,1845.5,74.8,8989.4,6826.6,2162.8,0.720000029,0.711000025,0.768000007,1.128000021,-0.074000001,0.907999992,-0.074000001,0.907999992
334210,2003,45.8,2945.8,13.2,27.5,507.5,21542.6,8456.9,13158.4,592.4,2580.9,113.2,15209.9,11094.3,4115.6,0.711000025,0.621999979,0.870000005,1.087000012,-0.017999999,0.708999991,-0.017999999,0.709999979
334220,2003,91.3,5252.7,36.4,68.9,1264.7,34185.6,19506.8,14889.3,820.9,7214.4,116.8,15561.1,12214.2,3346.9,0.910000026,0.574000001,0.860000014,1.062999964,0.037999999,0.661000013,0.037,0.660000026
334290,2003,22.1,994.6,9.5,19.3,287.8,4837.2,2080.4,2715.3,69.5,670.9,33.1,1512.5,1203.7,308.8,1.018000007,0.764999986,0.838,1.116999984,-0.075000003,0.776000023,-0.075999998,0.776000023
334310,2003,23.8,937,14.6,28.7,379.2,8359.1,4815.8,3528.1,127.8,759.8,32.5,3676.7,2298.8,1377.9,0.925999999,0.81099999,0.846000016,1.082999945,0.033,1.093999982,0.033,1.093999982
334411,2003,9.2,381.2,6.9,13.4,261.5,1757,988.2,769.8,36.3,293,46.1,3162.9,1516.6,1646.2,0.917999983,0.916000009,1,1.148000002,-0.003,0.947000027,-0.002,0.948000014
334412,2003,40.2,1442.2,28.8,59.3,847.7,5658.9,2330.3,3348.7,115.9,521.9,108.7,6285.4,4682.1,1603.4,0.927999973,0.606000006,1,1.085999966,0.057999998,0.731999993,0.057,0.731999993
334413,2003,149.8,9094.5,72.1,146.2,3255.5,66607.7,17177.7,49654.1,4132.8,5383.2,782.4,91008.5,67103.4,23905,0.186000004,0.697000027,1.011999965,1.085000038,0.163000003,3.210999966,0.162,3.210000038
334414,2003,9,323,6.3,13.3,178.6,1291.8,625.4,648.3,51.3,315.8,21.5,2006,1418.4,587.6,1.154000044,0.606000006,0.99000001,1.075000048,0.089000002,0.52700001,0.089000002,0.52700001
334415,2003,5.7,186.3,3.9,7.4,97.1,704.1,241,452.9,39.1,127.6,11.9,913.7,544.2,369.4,1.06099999,0.606000006,0.986000001,1.06099999,0.050000001,0.658999979,0.050000001,0.660000026
334416,2003,11.2,344.3,8.5,16.9,194.4,1145.6,451,698.8,8.7,169,10.4,687.7,380.1,307.6,0.898000002,0.606000006,0.995999992,1.09800005,0.079000004,0.864000022,0.079000004,0.861999989
334417,2003,22.9,889.9,16.4,33.8,523.3,3684.1,1191.7,2462.7,120.6,551.8,39.9,3106.5,2229.5,877,1.006000042,0.606000006,0.99000001,1.093999982,0.064999998,0.676999986,0.064999998,0.675999999
334418,2003,77.6,3391.5,42.8,93.6,1286.3,23244.9,13240,10044.1,411.2,2927.5,145.6,8583.7,6046.2,2537.6,0.873000026,0.606000006,1.014000058,1.06099999,-0.026000001,0.814999998,-0.026000001,0.814999998
334419,2003,64,2518.7,38.3,78.1,2360.5,9481.5,3951.4,5516.6,398.4,1555.8,88.7,4110.6,3092.3,1018.3,0.975000024,0.606000006,0.998000026,1.105000019,-0.001,0.763999999,-0.001,0.763000011
334510,2003,54.3,3170.5,26.1,55.4,1036.9,16342.7,5696.7,10539.9,452,1977.7,62.5,4503.5,3461.2,1042.4,0.93599999,0.808000028,0.846000016,1.062000036,0.017000001,0.981000006,0.017000001,0.981000006
334511,2003,144.2,9911,44,85.5,2205.9,33023.8,10174.2,23779.9,1304.3,5449.7,240.5,15545.6,10109.9,5435.7,1.057999969,0.60799998,0.837000012,1.088999987,-0.034000002,0.800999999,-0.034000002,0.800000012
334512,2003,16,583.9,10.3,21.4,286.8,2806.7,1120.4,1661.1,47.8,281.7,18.8,1300.5,873.1,427.4,0.933000028,0.782000005,0.80400002,1.082000017,-0.008,0.925000012,-0.008,0.924000025
334513,2003,37.4,1865.9,16.7,33.4,559.4,6946.7,2651.4,4293.5,97.9,1122.5,46.7,2568.3,1763.7,804.5,1.090999961,0.731000006,0.828000009,1.082999945,-0.041000001,0.741999984,-0.039999999,0.741999984
334514,2003,15.2,667.9,9.1,17.7,336.7,4934.7,2743,2143.6,68.4,265.5,21.7,1111.7,881.1,230.6,1.029000044,0.911000013,0.81400001,1.113000035,0.041999999,0.850000024,0.041999999,0.850000024
334515,2003,46.7,3136.7,16.2,28.6,620.9,10136,3473.2,6617.5,473.1,2352.3,75.1,6845.2,4381.9,2463.3,1.018000007,0.61500001,0.887000024,1.059999943,0.097999997,0.625,0.098999999,0.625
334516,2003,32.3,1980,11.4,22.6,424.9,7788.2,2889.3,4924.1,314,1196.4,45.7,2889.9,2017.9,872,1.06099999,0.800999999,0.860000014,1.075999975,-0.037999999,0.838999987,-0.037,0.838999987
334517,2003,12.7,900.1,4.6,9.5,201.1,4619.8,2230.6,2386.4,57.5,673.7,17.6,1086.8,818.2,268.6,1.029000044,0.675000012,0.850000024,1.090999961,-0.002,0.746999979,-0.002,0.745999992
334518,2003,2.6,93.3,1.8,3.6,46.4,570.2,222.3,350.6,4.4,93.1,3.6,567.9,284.3,283.6,1.052000046,0.82099998,0.842000008,1.049000025,-0.028000001,0.781000018,-0.028000001,0.779999971
334519,2003,31,1614,14.6,28.9,524,5899.8,2249.7,3653.2,99.5,1143.3,35.6,1944.4,1249,695.4,1.06099999,0.82099998,0.861000001,1.082000017,0.032000002,0.898999989,0.032000002,0.898000002
334611,2003,2.8,109.9,2.4,4.2,80.6,471.7,175.7,295.5,15.5,24.6,7.2,1467.2,1180.4,286.8,0.833000004,0.648000002,0.787999988,1.128999949,0.172000006,0.773000002,0.172000006,0.772000015
334612,2003,26.6,909.1,19.9,41.7,588.6,4703,1673.5,3032.9,277.5,194.2,63.9,3110.6,2424,686.6,0.842000008,0.917999983,0.801999986,1.059999943,0.041999999,1.036000013,0.041999999,1.036000013
334613,2003,7.1,395.3,4.7,9.3,224.7,2456.4,1121,1319.5,100.1,182.2,28.9,4198.8,2969.1,1229.7,0.836000025,1.019999981,0.809000015,1.088000059,0.068000004,1.13499999,0.068000004,1.13499999
335110,2003,10.8,481.5,9,17.6,364.3,2598.3,934.4,1686.8,52.9,212.2,43.3,1768.6,1235.3,533.3,0.984000027,0.998000026,0.924000025,1.131000042,0.004,0.930999994,0.004,0.930999994
335121,2003,13.5,413.2,9.3,18.7,213.6,2023.8,893.2,1136.8,30.9,241.5,15.1,704.2,453.2,251,1.021999955,0.992999971,0.944999993,1.121000051,-0.035,0.884000003,-0.035,0.884000003
335122,2003,18.3,610.4,12.5,25.2,315.6,3622.5,1646.3,1967.4,55.4,445,27,1016.7,648,368.7,1.004999995,0.992999971,0.970000029,1.157999992,-0.07,0.925000012,-0.07,0.925000012
335129,2003,16.5,612.2,11.3,22.7,316.5,3456.4,1682.4,1780.6,53,454.8,25.8,872.4,625.7,246.8,0.989000022,0.992999971,0.967000008,1.13499999,-0.030999999,0.95599997,-0.030999999,0.95599997
335211,2003,8.3,273.3,6.3,11.6,163.1,2069.1,1009.4,1048.8,43.2,234.6,13.4,1091.6,672.5,419.1,0.992999971,0.970000029,0.931999981,1.106999993,-0.032000002,0.902999997,-0.032000002,0.902999997
335212,2003,8.4,283.5,6.4,11.8,169.2,2235.4,1213.6,1035.9,47.7,282.1,14.4,915.6,712.1,203.5,0.882000029,1.006000042,0.940999985,1.090999961,-0.083999999,1.018000007,-0.083999999,1.018000007
335221,2003,17.3,491.3,14.5,27.5,353.8,4691.7,2964.4,1680.3,145.8,390.2,34,1533,1094,439,0.938000023,0.958000004,0.94599998,1.207999945,0.064999998,1.011000037,0.064999998,1.00999999
335222,2003,23,797.3,20.2,36.9,650.8,5834.7,3265.5,2548.6,125.4,308.7,38.7,2201.9,1599.2,602.6,0.861000001,1.001000047,0.921000004,1.11500001,0.109999999,1.312999964,0.109999999,1.31400001
335224,2003,15.5,572.1,13.1,25,435.9,4767.1,2607.3,2147.3,69.4,210.4,37,1347.1,908.7,438.4,0.977999985,0.978999972,0.925000012,1.213999987,0.050000001,1.118999958,0.050000001,1.118999958
