percent,region1,region2,year,vaccine,oneparents,household,nurture,parking,hospital,score,tubercle,basic,infect,school,roadkill,violence,economy,foreign,noenter,LNG,LAT,year1
92.5,노원구,하계2동,2009,181492,2053,0,20,0,0,5,766,22848,707,42,2.63,2362,5064,176,484,127.0646016,37.6351662,"""2009"""
93.7,도봉구,도봉1동,2009,112291,1161,0,15,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0270249,37.6852966,"""2009"""
93.7,도봉구,도봉2동,2009,112291,1161,0,28,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0478527,37.6815251,"""2009"""
93.7,도봉구,방학1동,2009,112291,1161,0,25,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0431323,37.6651501,"""2009"""
93.7,도봉구,방학2동,2009,112291,1161,0,16,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0313205,37.668601,"""2009"""
93.7,도봉구,방학3동,2009,112291,1161,0,31,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0251742,37.6626127,"""2009"""
93.7,도봉구,쌍문1동,2009,112291,1161,0,14,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0206282,37.6543185,"""2009"""
93.7,도봉구,쌍문2동,2009,112291,1161,0,13,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.037596,37.65647,"""2009"""
93.7,도봉구,쌍문3동,2009,112291,1161,0,10,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0307557,37.6471216,"""2009"""
93.7,도봉구,쌍문4동,2009,112291,1161,0,18,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0300327,37.6554033,"""2009"""
93.7,도봉구,창1동,2009,112291,1161,0,22,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0423736,37.6454302,"""2009"""
93.7,도봉구,창2동,2009,112291,1161,0,23,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0372578,37.6417801,"""2009"""
93.7,도봉구,창3동,2009,112291,1161,0,17,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0414145,37.637731,"""2009"""
93.7,도봉구,창4동,2009,112291,1161,0,26,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0503232,37.6514095,"""2009"""
93.7,도봉구,창5동,2009,112291,1161,0,27,0,0,4.95,211,5073,292,23,2.63,2362,5064,79,301,127.0423315,37.6566244,"""2009"""
93.5,동대문구,답십리1동,2009,98679,1512,3,10,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.0546553,37.5717301,"""2009"""
93.5,동대문구,답십리2동,2009,98679,1512,0,26,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.0598105,37.5717561,"""2009"""
93.5,동대문구,용신동,2009,98679,1512,0,12,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,126.9833537,37.5405637,"""2009"""
93.5,동대문구,이문1동,2009,98679,1512,0,8,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.0653671,37.5975065,"""2009"""
93.5,동대문구,이문2동,2009,98679,1512,0,29,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.0575155,37.5973873,"""2009"""
93.5,동대문구,장안1동,2009,98679,1512,0,25,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.0646127,37.5671372,"""2009"""
93.5,동대문구,장안2동,2009,98679,1512,0,25,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.0737285,37.5741291,"""2009"""
93.5,동대문구,전농1동,2009,98679,1512,0,5,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.0499775,37.5758438,"""2009"""
93.5,동대문구,전농2동,2009,98679,1512,0,19,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.0501483,37.5807698,"""2009"""
93.5,동대문구,제기동,2009,98679,1512,0,17,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.040215,37.5847436,"""2009"""
93.5,동대문구,청량리동,2009,98679,1512,0,15,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.0459623,37.5884461,"""2009"""
93.5,동대문구,회기동,2009,98679,1512,0,6,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.0520037,37.5944552,"""2009"""
93.5,동대문구,휘경1동,2009,98679,1512,0,8,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.061833,37.5914118,"""2009"""
93.5,동대문구,휘경2동,2009,98679,1512,0,18,0,0,5.75,855,8844,805,21,2.63,2362,5064,213,244,127.065974,37.5867326,"""2009"""
91.1,동작구,노량진1동,2009,136441,879,0,16,0,35,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9504596,37.512746,"""2009"""
91.1,동작구,노량진2동,2009,136441,879,1,6,0,20,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.938553,37.5110955,"""2009"""
91.1,동작구,대방동,2009,136441,879,2,12,0,44,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9277596,37.5069865,"""2009"""
91.1,동작구,사당1동,2009,136441,879,0,15,0,48,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9761499,37.4803836,"""2009"""
91.1,동작구,사당2동,2009,136441,879,0,10,0,65,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9745172,37.4983502,"""2009"""
91.1,동작구,사당3동,2009,136441,879,0,8,0,20,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9711251,37.4889213,"""2009"""
91.1,동작구,사당4동,2009,136441,879,0,8,0,29,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9705189,37.4807107,"""2009"""
91.1,동작구,사당5동,2009,136441,879,0,9,0,7,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9659392,37.4868642,"""2009"""
91.1,동작구,상도1동,2009,136441,879,0,21,0,33,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9543551,37.4999435,"""2009"""
91.1,동작구,상도2동,2009,136441,879,0,10,0,55,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9416175,37.5032617,"""2009"""
91.1,동작구,상도3동,2009,136441,879,0,17,0,32,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9349944,37.4974897,"""2009"""
91.1,동작구,상도4동,2009,136441,879,0,18,0,24,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9401218,37.4976735,"""2009"""
91.1,동작구,신대방1동,2009,136441,879,0,15,0,38,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9096133,37.4907832,"""2009"""
91.1,동작구,신대방2동,2009,136441,879,0,11,0,30,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9222171,37.494006,"""2009"""
91.1,동작구,흑석동,2009,136441,879,1,13,0,34,4.82,776,6600,880,20,2.63,2362,5064,162,366,126.9646503,37.505401,"""2009"""
90,마포구,공덕동,2009,94534,1002,0,16,389,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9573092,37.5497216,"""2009"""
90,마포구,대흥동,2009,94534,1002,0,11,588,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9402373,37.5509928,"""2009"""
90,마포구,도화동,2009,94534,1002,0,8,291,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9467895,37.5364118,"""2009"""
90,마포구,망원1동,2009,94534,1002,0,19,840,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9007265,37.5521849,"""2009"""
90,마포구,망원2동,2009,94534,1002,0,11,588,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.8956961,37.5567473,"""2009"""
90,마포구,상암동,2009,94534,1002,0,15,373,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.8802908,37.5727035,"""2009"""
90,마포구,서강동,2009,94534,1002,0,13,672,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9241341,37.5463129,"""2009"""
90,마포구,서교동,2009,94534,1002,0,8,2116,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9228533,37.5550337,"""2009"""
90,마포구,성산1동,2009,94534,1002,0,12,903,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9108057,37.5623625,"""2009"""
90,마포구,성산2동,2009,94534,1002,0,21,406,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9040014,37.5676793,"""2009"""
90,마포구,신수동,2009,94534,1002,0,9,570,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9331156,37.5447268,"""2009"""
90,마포구,아현동,2009,94534,1002,0,7,204,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9529527,37.550399,"""2009"""
90,마포구,연남동,2009,94534,1002,0,10,799,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9224741,37.5624936,"""2009"""
90,마포구,염리동,2009,94534,1002,0,9,352,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9472006,37.5501423,"""2009"""
90,마포구,용강동,2009,94534,1002,0,6,320,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9423661,37.5404748,"""2009"""
90,마포구,합정동,2009,94534,1002,0,8,942,0,5.19,152,6604,245,21,2.63,2362,5064,1041,243,126.9085437,37.5471898,"""2009"""
89.1,서대문구,남가좌1동,2009,93079,970,0,5,471,25,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9158688,37.5715267,"""2009"""
89.1,서대문구,남가좌2동,2009,93079,970,0,20,892,30,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9211579,37.5784557,"""2009"""
89.1,서대문구,북가좌1동,2009,93079,970,0,5,671,16,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9084379,37.5756028,"""2009"""
89.1,서대문구,북가좌2동,2009,93079,970,0,22,1184,24,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9139325,37.5811056,"""2009"""
89.1,서대문구,북아현동,2009,93079,970,0,20,399,30,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9551002,37.5593178,"""2009"""
89.1,서대문구,신촌동,2009,93079,970,0,4,1393,73,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9384315,37.5659638,"""2009"""
89.1,서대문구,연희동,2009,93079,970,0,16,1543,35,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9318214,37.5721432,"""2009"""
89.1,서대문구,천연동,2009,93079,970,0,9,235,24,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9583141,37.5719571,"""2009"""
89.1,서대문구,충현동,2009,93079,970,0,5,724,17,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9594203,37.5647554,"""2009"""
89.1,서대문구,홍은1동,2009,93079,970,0,25,400,20,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9478902,37.5996284,"""2009"""
89.1,서대문구,홍은2동,2009,93079,970,1,9,910,21,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9321546,37.5868455,"""2009"""
89.1,서대문구,홍제1동,2009,93079,970,0,12,767,46,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9449503,37.5799306,"""2009"""
89.1,서대문구,홍제2동,2009,93079,970,0,8,292,21,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9528452,37.5840871,"""2009"""
89.1,서대문구,홍제3동,2009,93079,970,0,12,514,27,4.91,618,5960,516,18,2.63,2362,5064,1631,395,126.9501653,37.5919852,"""2009"""
86.6,서초구,내곡동,2009,121057,361,0,3,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,127.069692,37.452285,"""2009"""
86.6,서초구,반포1동,2009,121057,361,0,6,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,127.0167747,37.5052427,"""2009"""
86.6,서초구,반포2동,2009,121057,361,0,3,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,126.9954459,37.5069544,"""2009"""
86.6,서초구,반포3동,2009,121057,361,0,15,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,127.0039808,37.5126405,"""2009"""
86.6,서초구,반포4동,2009,121057,361,1,6,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,127.0015975,37.4996859,"""2009"""
86.6,서초구,반포본동,2009,121057,361,0,3,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,126.9873462,37.5063564,"""2009"""
86.6,서초구,방배1동,2009,121057,361,0,5,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,126.9959053,37.4850573,"""2009"""
86.6,서초구,방배2동,2009,121057,361,0,15,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,126.9894127,37.4722936,"""2009"""
86.6,서초구,방배3동,2009,121057,361,0,7,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,126.9980078,37.474511,"""2009"""
86.6,서초구,방배4동,2009,121057,361,0,14,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,126.9914563,37.4897993,"""2009"""
86.6,서초구,방배본동,2009,121057,361,0,4,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,126.989064,37.4953519,"""2009"""
86.6,서초구,서초1동,2009,121057,361,0,8,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,127.020373,37.486444,"""2009"""
86.6,서초구,서초2동,2009,121057,361,0,9,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,127.0278351,37.4890881,"""2009"""
86.6,서초구,서초3동,2009,121057,361,1,10,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,127.0097616,37.4856591,"""2009"""
86.6,서초구,서초4동,2009,121057,361,0,3,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,127.0200266,37.499109,"""2009"""
86.6,서초구,양재1동,2009,121057,361,0,12,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,127.0236975,37.4704744,"""2009"""
86.6,서초구,양재2동,2009,121057,361,0,10,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,127.0464793,37.4541092,"""2009"""
86.6,서초구,잠원동,2009,121057,361,0,13,0,0,5.09,513,2819,947,22,2.63,2362,5064,115,254,127.0128992,37.5180129,"""2009"""
90.4,성동구,금호1가동,2009,78448,975,0,11,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0245005,37.5530173,"""2009"""
90.4,성동구,금호2.3가동,2009,78448,975,0,6,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0196534,37.5527101,"""2009"""
90.4,성동구,금호4가동,2009,78448,975,0,6,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0227871,37.5435666,"""2009"""
90.4,성동구,마장동,2009,78448,975,0,13,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0402895,37.5674822,"""2009"""
90.4,성동구,사근동,2009,78448,975,0,2,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.045359,37.5589836,"""2009"""
90.4,성동구,성수1가1동,2009,78448,975,0,7,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0401648,37.5401785,"""2009"""
90.4,성동구,성수1가2동,2009,78448,975,0,8,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0419006,37.5487201,"""2009"""
90.4,성동구,성수2가1동,2009,78448,975,0,13,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0559597,37.536291,"""2009"""
90.4,성동구,성수2가3동,2009,78448,975,0,6,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0585584,37.5455156,"""2009"""
90.4,성동구,송정동,2009,78448,975,0,7,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0629577,37.5537764,"""2009"""
90.4,성동구,옥수동,2009,78448,975,0,9,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.017035,37.5425349,"""2009"""
90.4,성동구,왕십리2동,2009,78448,975,0,9,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0279769,37.5614323,"""2009"""
90.4,성동구,왕십리도선동,2009,78448,975,0,7,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0299465,37.5665139,"""2009"""
90.4,성동구,용답동,2009,78448,975,0,9,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.057958,37.5613412,"""2009"""
90.4,성동구,응봉동,2009,78448,975,0,6,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0345904,37.5505682,"""2009"""
90.4,성동구,행당1동,2009,78448,975,0,9,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0351023,37.5597522,"""2009"""
90.4,성동구,행당2동,2009,78448,975,0,13,0,0,4.69,260,6386,251,19,2.63,2362,5064,146,186,127.0293608,37.5566818,"""2009"""
92.6,성북구,길음1동,2009,116609,1499,0,27,169,51,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0202048,37.6080703,"""2009"""
92.6,성북구,길음2동,2009,116609,1499,0,10,392,4,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0272226,37.6079289,"""2009"""
92.6,성북구,돈암1동,2009,116609,1499,0,10,79,10,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0244233,37.599316,"""2009"""
92.6,성북구,돈암2동,2009,116609,1499,0,9,40,12,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.012714,37.5967953,"""2009"""
92.6,성북구,동선동,2009,116609,1499,0,10,677,55,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0184009,37.5936584,"""2009"""
92.6,성북구,보문동,2009,116609,1499,0,6,496,24,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0195816,37.5830882,"""2009"""
92.6,성북구,삼선동,2009,116609,1499,0,11,771,50,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0115825,37.5864159,"""2009"""
92.6,성북구,석관동,2009,116609,1499,0,29,821,32,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0611724,37.6081631,"""2009"""
92.6,성북구,성북동,2009,116609,1499,0,5,780,28,4.58,510,9955,678,29,2.63,2362,5064,248,350,126.9973996,37.5953528,"""2009"""
92.6,성북구,안암동,2009,116609,1499,0,7,703,15,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0275995,37.5868763,"""2009"""
92.6,성북구,월곡1동,2009,116609,1499,0,23,286,47,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0370768,37.6076034,"""2009"""
92.6,성북구,월곡2동,2009,116609,1499,0,17,485,24,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0446648,37.6032023,"""2009"""
92.6,성북구,장위1동,2009,116609,1499,0,24,764,16,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0444584,37.615589,"""2009"""
92.6,성북구,장위2동,2009,116609,1499,0,18,570,24,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0530399,37.6126538,"""2009"""
92.6,성북구,장위3동,2009,116609,1499,0,18,379,24,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0538288,37.6183799,"""2009"""
92.6,성북구,정릉1동,2009,116609,1499,0,12,321,16,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0174838,37.6060713,"""2009"""
92.6,성북구,정릉2동,2009,116609,1499,0,14,467,24,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0074724,37.604141,"""2009"""
92.6,성북구,정릉3동,2009,116609,1499,0,9,404,6,4.58,510,9955,678,29,2.63,2362,5064,248,350,126.994311,37.614787,"""2009"""
92.6,성북구,정릉4동,2009,116609,1499,0,20,391,20,4.58,510,9955,678,29,2.63,2362,5064,248,350,126.9951836,37.6222164,"""2009"""
92.6,성북구,종암동,2009,116609,1499,0,27,769,43,4.58,510,9955,678,29,2.63,2362,5064,248,350,127.0329179,37.5976482,"""2009"""
90.8,송파구,가락1동,2009,197659,1194,0,14,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1077445,37.4951698,"""2009"""
90.8,송파구,가락2동,2009,197659,1194,0,16,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.131344,37.4962788,"""2009"""
90.8,송파구,가락본동,2009,197659,1194,0,13,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1213957,37.4971923,"""2009"""
90.8,송파구,거여1동,2009,197659,1194,0,18,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1421203,37.4946438,"""2009"""
90.8,송파구,거여2동,2009,197659,1194,0,13,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1489329,37.4891281,"""2009"""
90.8,송파구,마천1동,2009,197659,1194,0,16,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1545404,37.4942934,"""2009"""
90.8,송파구,마천2동,2009,197659,1194,3,13,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1516416,37.5004035,"""2009"""
90.8,송파구,문정1동,2009,197659,1194,0,18,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1273333,37.4878015,"""2009"""
90.8,송파구,문정2동,2009,197659,1194,0,1,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1176086,37.4789149,"""2009"""
90.8,송파구,방이1동,2009,197659,1194,0,10,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1223441,37.5099874,"""2009"""
90.8,송파구,방이2동,2009,197659,1194,0,7,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1138568,37.5126447,"""2009"""
90.8,송파구,삼전동,2009,197659,1194,0,18,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.0905088,37.5016876,"""2009"""
90.8,송파구,석촌동,2009,197659,1194,0,19,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1041138,37.5028508,"""2009"""
90.8,송파구,송파1동,2009,197659,1194,0,17,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1103631,37.5069858,"""2009"""
90.8,송파구,송파2동,2009,197659,1194,0,6,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1167081,37.5029784,"""2009"""
90.8,송파구,오금동,2009,197659,1194,0,11,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1340709,37.5037194,"""2009"""
90.8,송파구,잠실2동,2009,197659,1194,0,18,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.0795435,37.5177509,"""2009"""
90.8,송파구,잠실3동,2009,197659,1194,0,9,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.0947833,37.5162319,"""2009"""
90.8,송파구,잠실4동,2009,197659,1194,0,23,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1072787,37.5217381,"""2009"""
90.8,송파구,잠실6동,2009,197659,1194,0,1,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.0992827,37.5181588,"""2009"""
90.8,송파구,잠실본동,2009,197659,1194,0,13,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.0819727,37.505573,"""2009"""
90.8,송파구,장지동,2009,197659,1194,0,17,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1367905,37.4811119,"""2009"""
90.8,송파구,풍납1동,2009,197659,1194,0,18,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1137027,37.5382922,"""2009"""
90.8,송파구,풍납2동,2009,197659,1194,0,18,0,0,5.5,1524,6930,1349,37,2.63,2362,5064,152,312,127.1101261,37.5299753,"""2009"""
92.1,양천구,목1동,2009,123932,1356,0,14,0,80,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8762641,37.52705,"""2009"""
92.1,양천구,목2동,2009,123932,1356,0,16,0,26,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8756178,37.5427256,"""2009"""
92.1,양천구,목3동,2009,123932,1356,0,9,0,53,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8664483,37.5453236,"""2009"""
92.1,양천구,목4동,2009,123932,1356,0,19,0,34,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8680596,37.534826,"""2009"""
92.1,양천구,목5동,2009,123932,1356,0,13,0,46,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8794298,37.5372358,"""2009"""
92.1,양천구,신월1동,2009,123932,1356,0,26,0,16,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8344994,37.5311542,"""2009"""
92.1,양천구,신월2동,2009,123932,1356,0,16,0,17,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.846252,37.5224464,"""2009"""
92.1,양천구,신월3동,2009,123932,1356,0,15,0,11,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8282326,37.532608,"""2009"""
92.1,양천구,신월4동,2009,123932,1356,0,20,0,15,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8396852,37.5218161,"""2009"""
92.1,양천구,신월5동,2009,123932,1356,0,12,0,13,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8299898,37.5412271,"""2009"""
92.1,양천구,신월6동,2009,123932,1356,0,10,0,14,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8417608,37.51656,"""2009"""
92.1,양천구,신월7동,2009,123932,1356,0,16,0,20,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8313103,37.5169283,"""2009"""
92.1,양천구,신정1동,2009,123932,1356,0,10,0,32,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8599132,37.5181274,"""2009"""
92.1,양천구,신정2동,2009,123932,1356,0,9,0,32,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8749622,37.5187126,"""2009"""
92.1,양천구,신정3동,2009,123932,1356,0,31,0,45,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.841494,37.5112551,"""2009"""
92.1,양천구,신정4동,2009,123932,1356,1,22,0,77,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8571714,37.5254653,"""2009"""
92.1,양천구,신정6동,2009,123932,1356,0,11,0,15,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8704306,37.5162508,"""2009"""
92.1,양천구,신정7동,2009,123932,1356,0,18,0,30,5.63,569,8100,669,29,2.63,2362,5064,229,329,126.8647258,37.5108635,"""2009"""
91.9,영등포구,당산1동,2009,104047,951,0,26,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.8971277,37.5241327,"""2009"""
91.9,영등포구,대림1동,2009,104047,951,0,15,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.9047031,37.493276,"""2009"""
91.9,영등포구,대림2동,2009,104047,951,0,14,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.9008809,37.4899172,"""2009"""
91.9,영등포구,대림3동,2009,104047,951,0,14,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.8985444,37.5000989,"""2009"""
91.9,영등포구,도림동,2009,104047,951,0,6,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.9016479,37.5089421,"""2009"""
91.9,영등포구,문래동,2009,104047,951,0,12,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.8917569,37.515614,"""2009"""
91.9,영등포구,신길1동,2009,104047,951,0,18,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.9198885,37.5126299,"""2009"""
91.9,영등포구,신길3동,2009,104047,951,0,10,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.9046472,37.5068694,"""2009"""
91.9,영등포구,신길4동,2009,104047,951,0,9,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.9132072,37.5075102,"""2009"""
91.9,영등포구,신길5동,2009,104047,951,0,5,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.9054019,37.5009255,"""2009"""
91.9,영등포구,신길6동,2009,104047,951,0,19,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.9145118,37.4984553,"""2009"""
91.9,영등포구,신길7동,2009,104047,951,0,13,0,0,4.96,769,9242,935,23,2.63,2362,5064,464,226,126.9195079,37.5075361,"""2009"""
