Date,Open,High,Low,Close,Volume,Adj Close
2012-10-01,671.16,676.75,587.7,595.32,21518400,574.65
2012-11-01,598.22,603,505.75,585.28,22655000,567.54
2012-12-03,593.65,594.59,501.23,532.17,22843200,516.04
2013-01-02,553.82,555,435,455.49,22861800,441.68
2013-02-01,459.11,484.94,437.66,441.4,18170200,430.52
2013-03-01,438,469.95,419,442.66,17178000,431.74
2013-04-01,441.9,445.25,385.1,442.78,18920500,431.86
2013-05-01,444.46,465.75,418.9,449.73,15960700,441.54
2013-06-03,450.73,454.43,388.87,396.53,13566100,389.31
2013-07-01,402.69,457.34,401.22,452.53,11138100,444.29
2013-08-01,455.75,513.74,453.26,487.22,13523700,481.51
2013-09-03,493.1,507.92,447.22,476.75,15876900,471.16
2013-10-01,478.45,539.25,478.28,522.7,12598400,516.57
2013-11-01,524.02,558.33,512.38,556.07,9898700,552.76
2013-12-02,558,575.14,538.8,561.02,12381700,557.68
2014-01-02,555.68,560.2,493.55,500.6,15698500,497.62
2014-02-03,502.61,551.19,499.3,526.24,11752500,526.24
2014-03-03,523.42,549,522.81,536.74,8793100,536.74
2014-04-01,537.76,571.99,511.33,571.94,10617400,571.94
