Date,Open,High,Low,Close,Volume,Adj Close
2010-12-07,63,64.49,62.4,63.98,2748600,60.13
2010-12-08,63.5,63.5,61.9,61.9,3157800,58.18
2010-12-09,62.42,62.66,58.88,60.2,5442000,56.58
2010-12-10,60.5,62.99,60.39,62.52,3097100,58.76
2010-12-13,62,63.44,62,63.44,1871700,59.62
2010-12-14,63.4,63.44,62.14,62.47,1818600,58.71
2010-12-15,62,62.83,61.4,62.49,1475500,58.73
2010-12-16,62.4,63.26,61.79,62.8,1602000,59.02
2010-12-17,62.95,63.15,61.8,61.95,2848100,58.22
2010-12-20,61.9,63.23,61.64,63.15,1586800,59.35
2010-12-21,63.4,64.8,62.92,64.8,1808100,60.9
2010-12-22,64.98,65.11,64.3,64.37,1257000,60.5
2010-12-23,64.55,64.69,63.24,63.26,1114900,59.45
2010-12-27,62.7,62.7,59.12,59.22,3488900,55.66
2010-12-28,59.69,59.98,57.66,58.25,3100600,54.75
2010-12-29,58.1,58.92,58.08,58.72,1400600,55.19
2010-12-30,59.1,59.47,58.62,58.85,1077100,55.31
2011-01-03,59.26,61.45,59.07,61.45,2101000,57.75
2011-01-04,61.5,61.74,60.02,60.74,2266100,57.09
2011-01-05,60.5,60.93,58.22,60.03,3913100,56.42
2011-01-06,60,61.18,59.66,59.9,2101800,56.3
2011-01-07,59.51,60.09,58.54,59.31,2776300,55.74
2011-01-10,58.8,59.4,58.36,58.47,1950100,54.95
2011-01-11,58.36,59.99,58.15,59.66,2540200,56.07
2011-01-12,59.69,60.57,58.93,59.32,2220000,55.75
2011-01-13,59.25,59.54,57.61,57.68,3123000,54.21
2011-01-14,57.5,59.02,56.79,58.94,4078200,55.39
2011-01-17,58.8,59.5,58.22,58.55,1615900,55.03
2011-01-18,58.98,59.94,58.27,58.75,3142400,55.22
2011-01-19,58.87,58.92,57.33,57.86,4434100,54.38
2011-01-20,57.57,57.7,55.22,55.51,4670200,52.17
2011-01-21,55.77,56.69,54.17,55.7,5366800,52.35
2011-01-24,55.6,55.83,54.4,55.23,2825500,51.91
2011-01-25,55.77,56.73,55.35,56.08,2587900,52.71
2011-01-26,56.51,57.55,56.18,56.95,3016500,53.52
2011-01-27,56.9,57.97,56.67,57.31,2516000,53.86
2011-01-28,58.7,58.95,57.06,57.1,3788300,53.67
2011-01-31,56.88,56.91,55.44,56.08,2796600,52.71
2011-02-01,57.03,57.11,55.97,56.51,2394800,53.11
2011-02-02,56.85,58.24,56.13,56.47,3190600,53.07
2011-02-03,56.41,57.33,55.23,57.33,2485200,53.88
2011-02-04,57.75,57.9,56.45,56.85,1952300,53.43
2011-02-07,57,58.87,56.55,58.85,2575900,55.31
2011-02-08,59.03,61.65,58.86,61.59,5588800,57.89
2011-02-09,61.45,62.42,60.76,61.29,3492100,57.6
2011-02-10,60.92,61.81,60.4,61.71,2534800,58
2011-02-11,61.25,63.44,61.1,63.14,2734800,59.34
2011-02-14,63.5,63.68,62.97,63.14,2370500,59.34
2011-02-15,63.15,63.3,61.84,61.98,2410100,58.25
2011-02-16,62.2,62.37,60.77,61.66,3256700,57.95
2011-02-17,61.7,61.92,60.17,61.04,2799600,57.37
2011-02-18,61.58,61.58,60.1,60.56,2418400,56.92
2011-02-21,60.39,61.68,60.07,60.3,2072900,56.67
2011-02-22,59.5,61.18,59.47,60.43,2184600,56.79
2011-02-23,60.38,60.42,57.79,58.3,2859900,54.79
2011-02-24,57.25,58,56.39,57,3591100,53.57
2011-02-25,57.49,59.05,57.08,58.7,2662800,55.17
2011-02-28,58.46,59.21,57.9,58.78,2061000,55.24
2011-03-01,59.32,61.1,58.97,59.67,3450000,56.08
2011-03-02,58.85,59.05,57.55,58,3454500,54.51
2011-03-03,58.6,59.32,57.84,58.09,2300200,54.6
2011-03-04,58.6,59.75,57.58,57.78,3265300,54.3
2011-03-07,56.81,58.67,56.42,57.74,2155200,54.27
2011-03-08,58.49,58.86,56.93,57.97,2115500,54.48
2011-03-09,58.27,58.89,57.55,58.14,2655000,54.64
2011-03-10,57.41,59.5,56.68,57.12,4850700,53.68
2011-03-11,56.5,57.2,55.91,56.3,2706800,52.91
2011-03-14,55.75,56.45,55.25,55.8,2718000,52.44
2011-03-15,54.72,54.82,52.01,54.29,5671400,51.02
2011-03-16,54.88,55.44,52.95,53.09,3765600,49.9
2011-03-17,53.49,54.92,53.21,54.13,3745800,50.87
2011-03-18,54.6,56.16,53.82,55.3,6405200,51.97
2011-03-21,56.44,56.44,54.91,55.44,3129600,52.11
2011-03-22,55.3,55.34,54.25,54.59,2586900,51.31
2011-03-23,54.7,55.89,54.27,55.27,2922300,51.95
2011-03-24,55.35,57.83,55.03,57.6,3672700,54.14
2011-03-25,58.17,58.17,57.22,57.46,1782500,54
2011-03-28,57.4,57.49,56.4,57.36,2058200,53.91
2011-03-29,57.7,58.19,56.63,57.39,2294200,53.94
2011-03-30,58.08,58.91,57.88,58.56,2296500,55.04
2011-03-31,58.59,59.14,58.29,58.75,2365300,55.22
2011-04-01,59.2,61.31,59.1,61.22,3383200,57.54
2011-04-04,61.39,61.4,60.16,60.41,2114600,56.78
2011-04-05,60.71,61.19,60.5,61,2382500,57.33
2011-04-06,61.22,61.5,60.14,60.81,2689500,57.15
2011-04-07,59.65,59.9,59.05,59.13,4163200,55.57
2011-04-08,59.36,59.71,58.32,58.54,2776700,55.02
2011-04-11,58,58.27,57.02,57.1,3165700,53.67
2011-04-12,56.7,57.08,56.22,56.64,2673700,53.23
2011-04-13,57.27,58.42,56.94,57.59,2496500,54.13
2011-04-14,57.51,58.15,57.21,57.94,1622700,54.45
2011-04-15,58.2,58.39,57.72,58.12,2658200,54.62
2011-04-18,57.85,58.82,56.79,57.21,2327700,53.77
2011-04-19,57.61,59.31,57.55,58.79,2455300,55.25
2011-04-20,59.31,60.76,59.28,60.53,2693700,56.89
2011-04-21,61,61.18,59.89,61,1683500,57.33
2011-04-26,60.99,61.87,60.6,61.71,1347000,58
2011-04-27,61.56,63.14,61.5,61.94,2706100,58.21
2011-04-28,62.56,63.25,62.06,63.18,2787900,59.38
2011-04-29,62.91,63.67,62.29,63.67,1741200,59.84
2011-05-02,64,65.3,64,64.44,2321400,60.56
2011-05-03,63.78,63.98,62.17,63.37,2775500,59.56
2011-05-04,64.8,65,61.92,62.35,5808800,58.6
2011-05-05,62.2,62.52,60.38,61.36,3546100,57.67
2011-05-06,61.42,62.99,60.27,62.82,3851600,59.04
2011-05-09,62.73,62.96,60.98,61.28,3179000,57.59
2011-05-10,61.6,63.04,61.21,62.67,2905400,58.9
2011-05-11,63.03,63.85,62.41,63.17,6560700,59.37
2011-05-12,62.4,63.21,62.16,63.21,15639800,59.41
2011-05-13,62.38,62.95,61.71,61.86,2457100,59.03
2011-05-16,61.17,61.8,60.38,61.54,2023500,58.73
2011-05-17,61.39,61.57,60.46,60.57,2258500,57.8
2011-05-18,61.09,61.45,60.67,61.25,1888400,58.45
2011-05-19,61.83,62.5,61.28,61.98,2377300,59.15
2011-05-20,62.19,62.43,60.62,60.98,5738700,58.19
